product_id,store_id,total_sales,sale_frequency,revenue,sales_variance,avg_inventory,stock_turnover,fill_rate
P0001,S001,0.5076921235152225,0.5298774502732164,0.6154504425932635,0.30206756653567945,-0.13690118308586907,0.7716563865030246,-1.7592283705235878
P0001,S002,1.9604914581569657,0.5298774502732164,1.2011301620218273,2.229965426331875,0.70493296909439,1.9699495914978862,1.6666133697755217
P0001,S003,-1.4266861581272947,-0.07569677861045948,-0.9151815926650186,-0.854018469323093,0.085058290552292,-1.919924193427108,-0.22216660939846428
P0001,S004,0.20131736521724128,-0.3784838930522974,0.17487309678450308,0.4266896925652525,-0.8101703250032768,0.91566421108047,-0.5161928704953878
P0001,S005,-1.487775052241366,-0.6812710074941354,-1.640923042086417,-1.4009916097485569,-1.1854778996097388,-1.0272508807818008,-1.1745249474070254
P0002,S001,-0.6399728364653733,0.8326645647150543,-0.45251440118739134,-0.9167131002732735,0.007339401258216592,-0.8378387533174845,-1.264298960600315
P0002,S002,-1.7231378473306047,0.8326645647150543,-1.0561934156488437,-1.2366310804384129,-1.541790992869858,-1.0616242281839925,-0.7137214631921744
P0002,S003,0.4822642589601269,-2.497993694145163,-0.25005314719692684,-0.1541314407004933,1.075291558813602,-0.21312830424462356,0.7775321529981877
P0002,S004,-1.195664705766975,0.5298774502732164,-0.8224219701712606,-2.010051325517648,-0.8285065011856144,-0.9187668882849405,-0.962903450932514
P0002,S005,-0.16986743810531296,1.4382387935987302,-0.274086974205009,-0.6657570628616764,-1.6570215530905064,1.1216550429387016,0.9914804155894595
P0003,S001,0.9951628927909579,-0.07569677861045948,-0.14606295362484464,-0.9403293651338771,-0.09027567421793421,1.3698725008766783,0.29266683277375954
P0003,S002,-0.917818771116174,0.22709033583137844,-1.2076289009120613,0.755215912605866,-0.13638759572013082,-1.0895102350655415,-0.8964054479513803
P0003,S003,-1.3569145785553862,2.0438130224824063,-0.9891916606674549,-0.9193503843265131,-0.4034094140282042,-1.4598041293075672,-0.940103591333984
P0003,S004,-1.2062079666800634,1.1354516791568923,-0.5231191735826743,0.13518920284581404,-0.24765396902323053,-1.3812403551979497,-0.6272675052063847
P0003,S005,1.9884000899857293,0.8326645647150543,2.0065078679170525,1.6684612392680158,1.7340866891583921,1.1827905942707235,-0.15581941351131331
P0004,S001,0.744915494059712,-0.6812710074941354,0.4305963912392751,1.6796860754389282,0.1587042537026445,0.8429307239137246,0.048665392000361116
P0004,S002,0.8838384613851125,1.7410259080405681,0.42182097687003595,0.7041860066278762,-0.40401595897437237,1.4815179300551433,-0.31852718968882426
P0004,S003,-0.6464848505587514,0.22709033583137844,-0.09078288369634377,-1.154856663582398,-0.7635446680413742,-0.24339200859312912,-1.1357094918409139
P0004,S004,-0.7798260915183991,-0.3784838930522974,-0.2290388585770512,-0.08927181974216891,-0.5798505659962115,-0.5644196144767343,-0.7317698214510098
P0004,S005,-0.5584176123435423,-1.2868452363778111,-0.2354601118199397,0.6658952885178034,-0.8656510933755168,-0.045417932496911444,0.5121546573611575
P0005,S001,-0.7516073637804271,0.8326645647150543,-1.0132539500670346,-0.7035197409461937,-0.9575116911817139,-0.228211302762139,-0.5584339266702023
P0005,S002,-0.16769676674085357,2.0438130224824063,0.6933817559093567,-0.6466356063679509,-0.5027068356169956,0.18012537674404833,-0.5163970213751574
P0005,S003,2.057861573648429,0.8326645647150543,1.3710982449018305,0.7931183415697893,0.5873538905252826,2.191305089665001,1.5828342685759784
P0005,S004,0.2081394752198279,-0.6812710074941354,0.6847814311549033,-0.6986566668598407,-0.6335068406006136,0.7804834519379512,0.3819258030738502
P0005,S005,1.1161002973822662,0.8326645647150543,0.7698531321700071,-1.330153394112356,0.32293552041823376,1.1917618662342264,1.4059315229701195
P0006,S001,-1.5742918109105328,-0.07569677861045948,-1.473652138057385,-0.4758145789419605,-0.4384244375978801,-1.718533038106289,-1.3819160464506604
P0006,S002,-0.553766173705415,0.22709033583137844,-1.1959809426345644,-1.329569242510251,-0.6951183849802509,-0.17526602346377412,1.830814629542453
P0006,S003,0.48691569759825415,0.22709033583137844,1.3682077972311821,1.918265211226214,0.413286773723068,0.3068311579633123,0.5270208472171815
P0006,S004,1.357975106564883,0.8326645647150543,-0.06340752601947164,0.3909915416923439,-0.036061336909257474,1.7982907848015661,0.6859798980435755
P0006,S005,0.027043464242073795,-0.07569677861045948,0.23915563751505317,-0.2665234505448929,-0.03309060237477017,0.06217541120889162,-1.385681832168708
P0007,S001,-0.2182423999418363,-1.8924194652614872,-0.4350468478975806,0.1053370458733978,0.614868571352638,-0.7577873743864697,0.8867204087536922
P0007,S002,-0.42104512456418425,-1.8924194652614872,-0.46732875461180606,0.47947809457134893,-0.07254624850858753,-0.49081659252041426,-0.3331316515158861
P0007,S003,0.389235486197582,0.5298774502732164,1.5046919423341374,0.5682207301929042,0.8639544606879758,-0.16954294348707113,0.28281188555802433
P0007,S004,-1.806863742816895,-1.8924194652614872,-1.753358119029713,-2.3330499013441646,-2.4487761912217816,-0.4456514410777202,-0.5792084080819113
P0007,S005,0.05402180834321182,-0.07569677861045948,-0.41785175314572376,0.7131059220263958,0.47300987926800453,-0.2982749124127268,-1.0445919319133317
P0008,S001,0.16472604793064027,-0.3784838930522974,-0.10161025286415966,-0.11894073258736196,-0.9600169152006403,0.9902038252857542,1.3102416729875328
P0008,S002,-1.8273300728246549,-0.3784838930522974,-0.9682716192891008,-1.1412944621086325,-1.2344833969089577,-1.4420498749494557,-1.270460387920279
P0008,S003,-0.9764268979565774,-0.9840581219359733,-0.8874972344120735,-0.32201585428087387,0.46496857439838774,-1.620926069989281,-1.9501129010254263
P0008,S004,-0.2523529499547694,1.1354516791568923,0.04505089576091379,-0.4358099560192387,-0.24214242316933673,-0.13768165908327712,1.316080322850763
P0008,S005,-1.428856829491754,-1.2868452363778111,-1.4318457510996414,-0.6056567308845192,-0.24399406744681262,-1.6752968848239922,-0.9813274303839735
P0009,S001,-0.5435330087015351,1.7410259080405681,-0.2299295937096477,0.32793532907151146,-0.5256854386596038,-0.29599743430034836,0.020888026344876288
P0009,S002,1.4795327029746084,-0.07569677861045948,1.6025497759370204,1.2044717128414861,1.4045975254178282,0.7985277154724983,0.6255205149095602
P0009,S003,0.3675287725529882,-0.3784838930522974,-0.37400135331477474,0.8404996919359966,0.8325922934567674,-0.1731589209284334,0.184455639848923
P0009,S004,-0.9500687456738564,-0.9840581219359733,-1.2619599796195617,0.6858696440022074,-0.8889304004251904,-0.545929215598811,-0.45048661216097163
P0009,S005,0.37590136210161723,1.4382387935987302,0.5355431966081419,0.2893917531288158,-0.2540162625819685,0.693714784262893,-0.33739066774655296
P0010,S001,-0.48833593686242505,-0.3784838930522974,0.16019802545009315,-0.594590518952345,0.3242743149252898,-0.8842545608105625,1.9789068073496787
P0010,S002,-1.0530205875310727,-0.9840581219359733,-1.9373246028398379,0.3018970737451533,-0.6713756324228896,-0.8529588029278475,0.13776636503041023
P0010,S003,-0.09172326898477522,-0.9840581219359733,-0.35639594105453637,0.09461327001250525,-1.599272015018724,1.1784460508770047,0.49533575543886305
P0010,S004,-0.5407421455186587,-1.5896323508196493,-0.5456301708315221,-0.5717213450154653,0.754090688175175,-1.2771354384888685,0.4534209501997362
P0010,S005,0.1368174161018768,-0.6812710074941354,0.27939103818343225,0.06840506831989261,1.2747720517357368,-0.8037512731919123,-0.5373166779521413
P0011,S001,-1.3063689453544034,-1.5896323508196493,-1.6984908914991652,-0.404387405672941,-1.1287094370110975,-0.8301199310376222,0.41420440989371876
P0011,S002,-0.4266268509299369,0.22709033583137844,1.2325028789560686,-0.3862900603062047,-1.1202669819408984,0.33493703413583464,-0.6730399585965037
P0011,S003,0.36814896437140515,-0.3784838930522974,0.8304183468498484,-0.42791894430128224,-0.027133597776624423,0.5017456967375105,-0.3257370822768946
P0011,S004,0.7706534545240161,0.8326645647150543,1.3779375280430572,-0.8072844684759485,-0.5292743498413754,1.436043669913368,0.039048780224371325
P0011,S005,0.06487516516550873,0.22709033583137844,0.94025852592323,-0.41946434376491193,0.9058553848762977,-0.6164285798121893,0.6722928522163724
P0012,S001,-1.2521021612429188,1.1354516791568923,-2.1049589532454482,-1.8204861180802632,-1.1440317447155308,-0.7457241933580039,0.5639701992976329
P0012,S002,0.036036245609119805,-0.6812710074941354,-0.9504887302457554,-0.06457445009361418,-0.8906723042488032,0.7626156813749836,-0.1734134053966082
P0012,S003,-0.0188507303207817,-0.9840581219359733,-0.28647844359973057,0.8529307133981369,0.34328968671338234,-0.29185186406348046,1.4526735977979495
P0012,S004,-1.0592225057152425,0.8326645647150543,-0.5647003862980098,-2.144904624451881,-1.146166922984841,-0.4870062244258728,-1.5551012897256165
P0012,S005,-0.11001892762807572,0.8326645647150543,0.5684190491629852,0.2919814064663365,0.7569429020929848,-0.7270388567991216,-1.7347997545760174
P0013,S001,-0.7950207910696148,-0.3784838930522974,-0.8751866532977025,0.07830330080410527,-1.878016480399674,0.46179841309696695,-1.6410696879928488
P0013,S002,-0.36088651817773854,0.8326645647150543,-0.12458739063439364,-0.9281813172733907,0.5710472547976116,-0.9079153022818554,-1.8505291211485115
P0013,S003,2.264385449181279,-0.07569677861045948,2.641352053390232,1.4845151886285932,1.8721547648050845,1.421051640836095,2.144176637170016
P0013,S004,-0.5590378041619591,1.1354516791568923,-0.4974199294153695,-0.6776078983632525,-1.5453724928035888,0.5053989513029877,-0.4320928611932636
P0013,S005,0.9399658209518479,1.1354516791568923,1.1059561942158265,-0.15738817011781295,1.8086536841020833,-0.1922007763300591,-0.27147122913977684
P0014,S001,-0.5181051441464394,-1.8924194652614872,-0.4806472716418245,-0.307362964492842,-0.761231236181826,-0.07550357933858957,1.0330395215433914
P0014,S002,-0.2917351304242468,0.5298774502732164,0.1283774849206071,-1.2920591402699764,-0.3017007067594762,-0.1422586027044992,-0.5946038157303666
P0014,S003,1.412551986585576,-0.9840581219359733,1.5630778559669993,1.3530624784970198,2.861359641009702,-0.39012883945768373,0.7897583098121592
P0014,S004,1.7266791426137695,1.1354516791568923,0.9291602131512015,1.7017977638237218,1.69491541966265,0.8841033113736045,1.205370505219683
P0014,S005,0.24752165568930526,0.22709033583137844,0.567041331693302,1.1778461204237378,-0.13236252024594589,0.42842422376862405,0.14975584797347852
P0015,S001,0.773134221797684,0.5298774502732164,0.16218988787694194,2.504306143632814,0.7883376060755489,0.3806843380150516,0.8910817128078936
P0015,S002,-0.27405966359936323,1.7410259080405681,-0.17823817227803984,-0.2808327020417932,-0.48471255433028915,0.025929773854033975,-1.1192010049805434
P0015,S003,0.29496632979820314,-1.5896323508196493,-0.5090748196624073,-0.7145848191624979,0.9430809998517784,-0.3508140838551336,1.0884637958706456
P0015,S004,0.5864564844541772,0.8326645647150543,0.5326785028110871,0.2615168380696472,0.6611100582781022,0.24067819327912107,-0.27042960472494737
P0015,S005,3.2148294109052795,0.8326645647150543,2.7669073746718125,3.7074196063061193,0.7142947778821728,3.5718859369113543,-0.1360539520704665
P0016,S001,-0.9057250306570432,-0.6812710074941354,-0.48712930586268,-0.7784160528630927,-1.6250338001478917,0.10445877547572506,-0.22345866997096758
P0016,S002,0.6965405322231887,0.22709033583137844,1.5827495919428114,0.2418865535458917,2.091743246457651,-0.7089629430939164,0.2757058327225837
P0016,S003,1.0624537050891987,0.8326645647150543,0.4943951172214672,0.9981517658023129,0.5261412887168238,0.9595495126366114,1.6903161215494509
P0016,S004,1.8739746994877988,1.1354516791568923,1.5837871838341149,0.17466598283427234,1.0841359291266484,1.5528787425144805,1.5392341290760732
P0016,S005,0.508622411242848,-0.3784838930522974,0.3876726717869582,0.9131726901309887,0.7392535083169933,0.07987115940477336,0.06594469636334711
P0017,S001,0.30054805616395586,0.5298774502732164,0.1350225351934086,0.5541331658247731,2.2461602217431262,-1.3162076035196872,0.3135404760605894
P0017,S002,-0.49205708777292684,-0.3784838930522974,-0.9960863995650132,-0.3229130857247543,0.19561815162451598,-0.7904962740591546,-0.7819198773749109
P0017,S003,1.926691004053241,1.4382387935987302,0.8062030491424282,0.3126463659267391,0.6401244129311373,1.9794226102723647,-0.0016534943832577202
P0017,S004,-0.3075500217938794,-0.07569677861045948,-0.8573029522999596,-0.7116231267426799,-0.46840251490772783,-0.031051950947497037,0.4181797744272093
P0017,S005,0.49993972578501045,1.1354516791568923,0.1577911629923886,0.502221461377046,1.6052275371311073,-0.5926648389943735,0.13733445998026414
P0018,S001,0.41063210393296734,0.22709033583137844,1.112399161509004,-0.08675568701333473,1.4034553403722534,-0.553617614001117,-1.418108882604897
P0018,S002,0.7424347267860442,-1.5896323508196493,0.14012538291792584,0.9639561481214479,-0.2727989516461672,1.188617439205017,1.1624769222203917
P0018,S003,-0.8613813156402301,0.22709033583137844,-0.7625690038850826,-0.1102698762322193,-0.8611527482903228,-0.4503783114231831,-0.4234337510116905
P0018,S004,-1.33365738536475,0.5298774502732164,-1.058196112147296,-1.45380854840574,-1.191517647082506,-0.8169386313589919,-2.464000633149146
P0018,S005,-0.6548574401073805,-0.6812710074941354,-0.39479776691844787,0.062247887896292674,-0.7052504473551116,-0.30070748340162057,-1.0565873104549046
P0019,S001,-0.7975015583432826,-1.5896323508196493,-1.3030711038043747,-0.521426124951863,0.42456261452697047,-1.359773184191832,-0.046873648856869406
P0019,S002,-1.1845012530354695,-0.3784838930522974,-1.4511513780880574,-0.9803300889479711,-1.3979524043969962,-0.45342037695665915,1.0890675462373285
P0019,S003,1.215951180147398,-1.2868452363778111,0.45068836065341017,0.5591788245341871,0.5339638488641257,1.1509859700613019,-0.9088817858246352
P0019,S004,0.17992074748185594,-0.07569677861045948,0.06413148622817186,1.013980257837928,-0.3149852957337902,0.4861270492983333,0.2770952449580676
P0019,S005,-0.3081702136122964,-0.07569677861045948,0.01704821779403765,-0.14202576870429912,0.6372595129320637,-0.8904226648091428,0.8283347341817446
P0020,S001,0.04285835561170643,-0.07569677861045948,0.0801424077725232,0.4663995846165158,0.12234194972757272,-0.03953098849283949,-0.28214859123981756
P0020,S002,1.040126799626188,-1.2868452363778111,2.3912853378958365,0.9301393606133164,0.16917732998175997,1.2175117968518356,1.1397960469679942
P0020,S003,0.4041200898395892,0.22709033583137844,0.5045333751654817,0.0881560185654004,-0.34015704160067883,0.8001935205224526,0.4845908335867809
P0020,S004,0.025182888786822896,-0.6812710074941354,-0.3024156383686866,-0.6928174654178492,0.2165538521068037,-0.13620043336585555,1.793362515110654
P0020,S005,-0.04396849896666883,-1.5896323508196493,0.2714628390320475,0.006195286372270778,1.7023400640773987,-1.3499105176636015,1.075120398860171
